word	emotion
听风是雨	negative
虚假	negative
假大空	negative
次等	negative
肤泛	negative
碍事	negative
八股	negative
白痴	negative
摆普儿	negative
半疯儿	negative
卑微	negative
秕糠	negative
驳杂	negative
残货	negative
护短	negative
怕生	negative
扬扬得意	negative
侯门如海	negative
策动	negative
谗言	negative
娼妇	negative
吵子	negative
沉疴	negative
称臣	negative
吃嘴	negative
奢靡	negative
重沓	negative
斥骂	negative
丑史	negative
愁怀	negative
穿窬	negative
舛讹	negative
吹牛	negative
蠢货	negative
刺儿头	negative
窜改	negative
催逼	negative
错漏	negative
叨叨	negative
盗劫	negative
盗贼	negative
敌伪	negative
玷辱	negative
掉队	negative
冬烘	negative
毒犯	negative
独霸	negative
赌钱	negative
断送	negative
讹赖	negative
恶浪	negative
恶意	negative
发痴	negative
翻版	negative
反目	negative
犯忌	negative
贩毒	negative
放毒	negative
非难	negative
匪首	negative
纷扰	negative
拂逆	negative
浮礼	negative
负约	negative
杆子	negative
攻讦	negative
沽名	negative
拐带	negative
官迷	negative
惯纵	negative
滚蛋	negative
叮嘱	negative
国贼	negative
海盗	negative
豪绅	negative
黑幕	negative
横祸	negative
后台	negative
虎视	negative
豢养	negative
灰色	negative
贿赂	negative
昏君	negative
积弊	negative
寄生	negative
假造	negative
奸贼	negative
交恶	negative
教唆	negative
近视	negative
局骗	negative
拉杂	negative
克扣	negative
空疏	negative
酷烈	negative
狂躁	negative
捞取	negative
勒诈	negative
离间	negative
潦倒	negative
凌杂	negative
流俗	negative
垄断	negative
乱世	negative
沦亡	negative
买通	negative
蟊贼	negative
没治	negative
蒙事	negative
灭迹	negative
缪错	negative
牟利	negative
谋私	negative
拿乔	negative
难处	negative
闹剧	negative
内耗	negative
孽根	negative
奴性	negative
扒窃	negative
叛变	negative
抛费	negative
蓬乱	negative
皮相	negative
偏废	negative
剽袭	negative
破产	negative
骑墙	negative
起意	negative
前嫌	negative
戕害	negative
抢掠	negative
窃国	negative
穷寇	negative
曲解	negative
取巧	negative
缺失	negative
扰民	negative
任情	negative
入寇	negative
骚乱	negative
铩羽	negative
伤痕	negative
涉嫌	negative
生造	negative
失和	negative
失态	negative
蚀本	negative
首恶	negative
受累	negative
受罪	negative
衰亡	negative
私见	negative
死路	negative
嗾使	negative
损失	negative
贪墨	negative
逃跑	negative
添堵	negative
铁蹄	negative
偷摸	negative
荼毒	negative
吞剥	negative
外患	negative
顽劣	negative
妄说	negative
微贱	negative
违误	negative
侮慢	negative
牺惶	negative
瞎吹	negative
下等	negative
嫌厌	negative
现臭	negative
淆惑	negative
挟持	negative
邪僻	negative
懈弛	negative
凶耗	negative
凶煞	negative
羞愤	negative
虚谎	negative
虚言	negative
喧哗	negative
湮没	negative
葊陋	negative
妖怪	negative
摇摆	negative
一隅	negative
疑心病	negative
异说	negative
阴私	negative
淫贱	negative
隐患	negative
庸医	negative
幽怨	negative
右倾	negative
迂儒	negative
愚儒	negative
遇害	negative
冤钱	negative
怨怼	negative
怨怒	negative
越境	negative
杂牌	negative
灾难	negative
大爷	negative
惨境	negative
乌七八糟	negative
凋零	negative
雾里看花	negative
战战兢兢	negative
九死一生	negative
汗流浃背	negative
动乱	negative
肤浅	negative
胡作非为	negative
掉以轻心	negative
排场	negative
一无所有	negative
挫败	negative
张口结舌	negative
付之东流	negative
冤屈	negative
冷言冷语	negative
卑躬屈膝	negative
唐突	negative
扑腾	negative
卑鄙	negative
走卒	negative
缩头缩脑	negative
转弯抹角	negative
名誉扫地	negative
侵吞	negative
愧赧	negative
气急败坏	negative
乖戾	negative
骇然	negative
作伪	negative
水中捞月	negative
歹人	negative
暴殄天物	negative
紧张	negative
阔气	negative
含糊	negative
卑下	negative
质问	negative
杀人不见血	negative
播弄	negative
不三不四	negative
信口雌黄	negative
差事	negative
凄清	negative
趁火打劫	negative
俗套	negative
叠床架屋	negative
胆大妄为	negative
人云亦云	negative
差劲	negative
晕头转向	negative
平白无故	negative
愚昧	negative
凋敝	negative
凶险	negative
糟糕	negative
色情	negative
偏偏	negative
空荡荡	negative
划一不二	negative
生死攸关	negative
动摇	negative
放纵	negative
官官相护	negative
寒微	negative
怨恨	negative
结巴	negative
干燥	negative
繁杂	negative
攻击	negative
自诩	negative
奢华	negative
对付	negative
倾覆	negative
靠不住	negative
残渣余孽	negative
冷峭	negative
差点儿	negative
瘫痪	negative
碍手碍脚	negative
姑息	negative
无赖	negative
汗流浃背	negative
蹉跎	negative
扰乱	negative
强暴	negative
寒碜	negative
天昏地暗	negative
唯唯诺诺	negative
呜呼哀哉	negative
心虚	negative
鬼魔	negative
勉强	negative
混蛋	negative
生疏	negative
漫长	negative
左支右绌	negative
内乱	negative
遭劫	negative
中计	negative
蛀虫	negative
颤颤悠悠	negative
皱巴巴	negative
风风火火	negative
鸣冤叫屈	negative
空头	negative
上赶着	negative
秦庭之哭	negative
半壁江山	negative
嗟来之食	negative
卷土重来	negative
下不来台	negative
烈日当空	negative
拘谨	negative
自言自语	negative
插翅难飞	negative
饥不择食	negative
枝附叶连	negative
任其自然	negative
敏感	negative
青皮	negative
光棍	negative
战云	negative
阻挠	negative
玉碎	negative
膀阔腰圆	negative
迷离扑朔	negative
奇形怪状	negative
错爱	negative
羞惭	negative
神经过敏	negative
大海捞针	negative
茅室蓬户	negative
粉身碎骨	negative
怠工	negative
露怯	negative
团伙	negative
乌云	negative
地主	negative
灾年	negative
赃物	negative
糟粕	negative
遭灾	negative
躁急	negative
贼骨头	negative
沾染	negative
啁哳	negative
遮丑	negative
支离	negative
指使	negative
致使	negative
重负	negative
诛灭	negative
转嫁	negative
追究	negative
浊重	negative
恣纵	negative
走狗	negative
阻梗	negative
钻营	negative
嘴硬	negative
罪责	negative
坐食	negative
作俑	negative
弇陋	negative
暗里	negative
白忙活儿	negative
卑琐	negative
闭塞	negative
血气方刚	negative
有心眼	negative
病殃殃	negative
养尊处优	negative
不近情理	negative
嗜杀成性	negative
水火不相容	negative
死沉沉	negative
随风使舵	negative
土得掉渣	negative
危如累卵	negative
无关痛痒	negative
无凭无据	negative
险毒	negative
不力	negative
不巧	negative
不祥	negative
不足轻重	negative
残破	negative
缠手	negative
无特色	negative
玄而又玄	negative
嘀里嘟噜	negative
茕茕孑立	negative
装模作样	negative
阴险毒辣	negative
吵吵闹闹	negative
臭哄哄	negative
蠢头蠢脑	negative
粗拙	negative
大摇大摆	negative
淡而无味	negative
等外	negative
低质	negative
动荡不安	negative
发腻	negative
放诞	negative
锋芒毕露	negative
浮皮蹭痒	negative
赶尽杀绝	negative
够戗	negative
古里古怪	negative
挂名	negative
过桥抽板	negative
寒伧	negative
好容易	negative
黑漆寥光	negative
后患无穷	negative
荒弃	negative
灰沉沉	negative
晦冥	negative
秽亵	negative
哀痛欲绝	negative
抱憾终身	negative
贬斥	negative
不是滋味	negative
吃错药	negative
火暴	negative
垂怜	negative
呆愣愣	negative
扼腕	negative
烦愁	negative
费神	negative
顾虑重重	negative
喝斥	negative
惶惶然	negative
急巴巴	negative
借古讽今	negative
惊悚	negative
看低	negative
困迫	negative
懒洋洋	negative
骂大街	negative
没有好脸	negative
面有难色	negative
怒斥	negative
戚然	negative
气忿	negative
穷极无聊	negative
申讨	negative
痛斥	negative
无名火起	negative
心焦如焚	negative
急于	negative
训诫	negative
疑虑重重	negative
找岔子	negative
滞呆	negative
叱责	negative
夹七夹八	negative
小肚鸡肠	negative
心胸狭窄	negative
行为不检	negative
雪上加霜	negative
骄傲自满	negative
矫揉造作	negative
眼光短浅	negative
可怖	negative
空幻	negative
懒到极点	negative
累牍连篇	negative
冷噤	negative
大胆泼辣	negative
令人疲倦	negative
令人窒息	negative
乱乎	negative
多情善感	negative
盲人瞎马	negative
贸贸然	negative
没理	negative
没味	negative
没有勇气	negative
迷迷怔怔	negative
目不识丁	negative
胸无点墨	negative
贼头贼脑	negative
虚无缥缈	negative
性命攸关	negative
难闻	negative
闹哄哄	negative
狞恶	negative
蓬头散发	negative
偏心眼	negative
破烂不堪	negative
凄迷	negative
气闷	negative
欠周到	negative
穷困潦倒	negative
缺乏绅士风度	negative
人为财死，鸟为食亡	negative
认死理	negative
软弱无力	negative
丧尽天良	negative
傻乎乎	negative
涉世不深	negative
斯文扫地	negative
无端端	negative
喧噪	negative
一波三折	negative
直愣愣	negative
竹篮子打水	negative
冥顽不化	negative
蚍蜉撼大树	negative
事关重大	negative
叫真儿	negative
四面楚歌	negative
心黑手辣	negative
有害	negative
与虎谋皮	negative
贼去关门	negative
万不得已	negative
落拓不羁	negative
蔫不出溜	negative
暧昧不明	negative
海水群飞	negative
尸位误国	negative
以其昏昏，使人昭昭	negative
卖国求荣	negative
破国亡宗	negative
栋折榱崩	negative
潮乎乎	negative
滑稽	negative
宠爱	negative
不敢当	negative
诱导	negative
居高不下	negative
矜持	negative
警戒	negative
振振有词	negative
愤愤不平	negative
啧有烦言	negative
暴怒	negative
愤怒	negative
恼火	negative
气冲冲	negative
义愤	negative
挂气	negative
愤愤	negative
私愤	negative
赌气	negative
横眉	negative
一刀两段	negative
一气一个死	negative
火箭筒射击－两头冒火	negative
怫然作色	negative
怒气冲冲	negative
义愤填膺	negative
上等轮胎－有气难出	negative
誓不两立	negative
伤心	negative
悲切	negative
溃不成军	negative
哀鸣	negative
苦涩	negative
痛诉	negative
黯然销魂	negative
抱委屈	negative
肠断	negative
忧悒	negative
自卑	negative
啼泣	negative
悲泣	negative
号哭	negative
涕泗滂沱	negative
芝焚蕙叹	negative
苦难	negative
生不逢辰	negative
尽付东流	negative
依依惜别	negative
分香卖履	negative
孤立	negative
痛心入骨	negative
悼心失图	negative
罐子里头点蜡烛－暗中流泪	negative
吃了黄连对人说－诉苦	negative
光身子钻刺蓬－有刺又痛	negative
疏远	negative
冤沉海底	negative
寂廖	negative
败谢	negative
惨笑	negative
六神无主	negative
后怕	negative
恐惧	negative
谈虎色变	negative
闻风丧胆	negative
畏缩	negative
亡魂丧胆	negative
慑服	negative
打呼噜听见放炮－吓人一跳	negative
血淋淋	negative
惊愕失色	negative
惊心惮胆	negative
人人自危	negative
跋扈	negative
暴行	negative
草菅人命	negative
丑陋	negative
勾引	negative
含沙射影	negative
毁谤	negative
大肆	negative
毒辣	negative
反动	negative
奉承	negative
狼子野心	negative
流氓	negative
反感	negative
恶心	negative
痛恨	negative
嚣张	negative
欺负	negative
痛心疾首	negative
怨毒	negative
青面獠牙	negative
人面兽心	negative
杀戮	negative
滔天	negative
睚眦	negative
歪缠	negative
妄自尊大	negative
文侩	negative
无所不用其极	negative
扬言	negative
张牙舞爪	negative
罪恶滔天	negative
小看	negative
视如粪土	negative
残毒	negative
可气	negative
贪吃	negative
凌辱	negative
脸皮厚	negative
恶劣	negative
坟头上的乌鸦－人人憎	negative
深仇大恨	negative
嫉恶如仇	negative
耸人听闻	negative
狼狈万状	negative
视如敝屣	negative
狗崽子	negative
姘头	negative
寒酸	negative
坏东西	negative
地痞	negative
不逞之徒	negative
雌老虎	negative
长舌妇	negative
又哭又闹	negative
油乎乎	negative
拗口	negative
残虐	negative
悲愁	negative
沉郁	negative
担忧	negative
糟心	negative
异味	negative
委靡	negative
愁眉锁眼	negative
不顺心	negative
扫兴	negative
忍耐	negative
絮烦	negative
懊悔	negative
难堪	negative
窝气	negative
烦忧	negative
消极	negative
羊落虎口	negative
抑郁不平	negative
今仇古恨	negative
贫苦	negative
不知所以	negative
若有所丧	negative
乘兴而来，败兴而归	negative
无处可逃	negative
勉勉强强	negative
费力	negative
败北	negative
别嘴	negative
害臊	negative
腆颜	negative
羞答答	negative
惭怍	negative
愧悔	negative
背悔	negative
愧痛	negative
自省	negative
壮志未酬	negative
惊骇	negative
人心浮动	negative
惴惴不安	negative
焦心	negative
惶惶不安	negative
手足无措	negative
慌神	negative
性急	negative
恍惚	negative
怀里揣着个小兔子－怦怦直跳	negative
胸脯长草－心慌	negative
举止失措	negative
慌慌张张	negative
食不甘味	negative
泡影	negative
泄劲	negative
令人遗憾	negative
意懒心灰	negative
井底捞月	negative
难上加难	negative
不逞	negative
妒意	negative
犯红眼病	negative
疑心	negative
生疑	negative
打问号	negative
八面光	negative
抱残守缺	negative
不学无术	negative
陈词滥调	negative
处心积虑	negative
贪心	negative
恭维	negative
道路以目	negative
民生凋敝	negative
政荒民弊	negative
罚不当罪	negative
拔葵去织	negative
欺公罔上	negative
卖法市恩	negative
贪墨成风	negative
助天为虐	negative
久假不归	negative
粗茶淡饭	negative
浆酒霍肉	negative
食前方丈	negative
携泰山以超北海	negative
磨砖成镜	negative
履虎尾	negative
危若朝露	negative
